FrameCnt,Datetime,latitude,longitude,rel_alt,abs_alt,iso,shutter,fnum,ev,color_md,focal_len,ct
241,2024-06-14 20:15:51.046,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5565
242,2024-06-14 20:15:51.065,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5565
243,2024-06-14 20:15:51.080,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5563
244,2024-06-14 20:15:51.097,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5563
245,2024-06-14 20:15:51.113,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5561
246,2024-06-14 20:15:51.132,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5561
247,2024-06-14 20:15:51.147,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5559
248,2024-06-14 20:15:51.165,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5559
249,2024-06-14 20:15:51.180,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5558
250,2024-06-14 20:15:51.198,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5558
251,2024-06-14 20:15:51.213,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5556
252,2024-06-14 20:15:51.233,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5556
253,2024-06-14 20:15:51.246,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5554
254,2024-06-14 20:15:51.265,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5554
255,2024-06-14 20:15:51.280,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5552
256,2024-06-14 20:15:51.298,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5552
257,2024-06-14 20:15:51.313,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5551
258,2024-06-14 20:15:51.332,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5551
259,2024-06-14 20:15:51.347,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5549
260,2024-06-14 20:15:51.365,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5549
261,2024-06-14 20:15:51.380,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5548
262,2024-06-14 20:15:51.399,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5548
263,2024-06-14 20:15:51.413,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5546
264,2024-06-14 20:15:51.432,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5546
265,2024-06-14 20:15:51.447,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5545
266,2024-06-14 20:15:51.466,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5545
267,2024-06-14 20:15:51.480,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5544
268,2024-06-14 20:15:51.498,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5544
269,2024-06-14 20:15:51.513,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5542
270,2024-06-14 20:15:51.532,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5542
271,2024-06-14 20:15:51.547,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5541
272,2024-06-14 20:15:51.566,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5541
273,2024-06-14 20:15:51.580,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5540
274,2024-06-14 20:15:51.598,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5540
275,2024-06-14 20:15:51.613,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5539
276,2024-06-14 20:15:51.632,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5539
277,2024-06-14 20:15:51.647,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5538
278,2024-06-14 20:15:51.665,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5538
279,2024-06-14 20:15:51.680,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5537
280,2024-06-14 20:15:51.699,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5537
281,2024-06-14 20:15:51.714,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5536
282,2024-06-14 20:15:51.733,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5536
283,2024-06-14 20:15:51.747,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5536
284,2024-06-14 20:15:51.766,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5536
285,2024-06-14 20:15:51.780,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5536
286,2024-06-14 20:15:51.798,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5536
287,2024-06-14 20:15:51.814,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5535
288,2024-06-14 20:15:51.833,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5535
289,2024-06-14 20:15:51.847,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5535
290,2024-06-14 20:15:51.866,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5535
291,2024-06-14 20:15:51.880,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5534
292,2024-06-14 20:15:51.899,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5534
293,2024-06-14 20:15:51.914,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5534
294,2024-06-14 20:15:51.932,36.173616,-75.757336,6.500,24.257,100,1/400.0,1.7,0,,24.00,5534
295,2024-06-14 20:15:51.947,36.173617,-75.757337,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
296,2024-06-14 20:15:51.965,36.173617,-75.757337,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
297,2024-06-14 20:15:51.981,36.173617,-75.757337,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
298,2024-06-14 20:15:51.999,36.173617,-75.757337,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
299,2024-06-14 20:15:52.014,36.173617,-75.757337,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
300,2024-06-14 20:15:52.033,36.173618,-75.757338,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
301,2024-06-14 20:15:52.047,36.173618,-75.757338,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
302,2024-06-14 20:15:52.066,36.173618,-75.757338,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
303,2024-06-14 20:15:52.081,36.173618,-75.757338,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
304,2024-06-14 20:15:52.099,36.173618,-75.757338,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
305,2024-06-14 20:15:52.114,36.173618,-75.757338,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
306,2024-06-14 20:15:52.132,36.173619,-75.757339,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
307,2024-06-14 20:15:52.147,36.173619,-75.757339,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
308,2024-06-14 20:15:52.164,36.173619,-75.757339,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
309,2024-06-14 20:15:52.181,36.173619,-75.757339,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
310,2024-06-14 20:15:52.199,36.173619,-75.757339,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
311,2024-06-14 20:15:52.214,36.173619,-75.757339,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
312,2024-06-14 20:15:52.233,36.173619,-75.757339,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
313,2024-06-14 20:15:52.247,36.173620,-75.757342,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
314,2024-06-14 20:15:52.266,36.173620,-75.757342,6.500,24.257,100,1/400.0,1.7,0,,24.00,5533
315,2024-06-14 20:15:52.281,36.173620,-75.757342,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
316,2024-06-14 20:15:52.302,36.173620,-75.757342,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
317,2024-06-14 20:15:52.314,36.173620,-75.757342,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
318,2024-06-14 20:15:52.334,36.173620,-75.757342,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
319,2024-06-14 20:15:52.348,36.173622,-75.757344,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
320,2024-06-14 20:15:52.366,36.173622,-75.757344,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
321,2024-06-14 20:15:52.381,36.173622,-75.757344,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
322,2024-06-14 20:15:52.399,36.173622,-75.757344,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
323,2024-06-14 20:15:52.414,36.173622,-75.757344,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
324,2024-06-14 20:15:52.432,36.173622,-75.757344,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
325,2024-06-14 20:15:52.448,36.173623,-75.757348,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
326,2024-06-14 20:15:52.467,36.173623,-75.757348,6.500,24.257,100,1/400.0,1.7,0,,24.00,5532
327,2024-06-14 20:15:52.481,36.173623,-75.757348,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
328,2024-06-14 20:15:52.499,36.173623,-75.757348,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
329,2024-06-14 20:15:52.515,36.173623,-75.757348,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
330,2024-06-14 20:15:52.533,36.173623,-75.757348,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
331,2024-06-14 20:15:52.548,36.173625,-75.757351,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
332,2024-06-14 20:15:52.566,36.173625,-75.757351,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
333,2024-06-14 20:15:52.581,36.173625,-75.757351,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
334,2024-06-14 20:15:52.598,36.173625,-75.757351,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
335,2024-06-14 20:15:52.615,36.173625,-75.757351,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
336,2024-06-14 20:15:52.635,36.173627,-75.757355,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
337,2024-06-14 20:15:52.648,36.173627,-75.757355,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
338,2024-06-14 20:15:52.666,36.173627,-75.757355,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
339,2024-06-14 20:15:52.681,36.173627,-75.757355,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
340,2024-06-14 20:15:52.700,36.173627,-75.757355,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
341,2024-06-14 20:15:52.715,36.173627,-75.757355,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
342,2024-06-14 20:15:52.735,36.173627,-75.757355,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
343,2024-06-14 20:15:52.748,36.173629,-75.757359,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
344,2024-06-14 20:15:52.766,36.173629,-75.757359,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
345,2024-06-14 20:15:52.781,36.173629,-75.757359,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
346,2024-06-14 20:15:52.798,36.173629,-75.757359,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
347,2024-06-14 20:15:52.815,36.173629,-75.757359,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
348,2024-06-14 20:15:52.835,36.173631,-75.757364,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
349,2024-06-14 20:15:52.848,36.173631,-75.757364,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
350,2024-06-14 20:15:52.867,36.173631,-75.757364,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
351,2024-06-14 20:15:52.882,36.173631,-75.757364,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
352,2024-06-14 20:15:52.898,36.173631,-75.757364,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
353,2024-06-14 20:15:52.915,36.173631,-75.757364,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
354,2024-06-14 20:15:52.934,36.173631,-75.757364,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
355,2024-06-14 20:15:52.948,36.173634,-75.757368,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
356,2024-06-14 20:15:52.967,36.173634,-75.757368,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
357,2024-06-14 20:15:52.982,36.173634,-75.757368,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
358,2024-06-14 20:15:52.998,36.173634,-75.757368,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
359,2024-06-14 20:15:53.015,36.173634,-75.757368,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
360,2024-06-14 20:15:53.034,36.173635,-75.757373,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
361,2024-06-14 20:15:53.048,36.173635,-75.757373,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
362,2024-06-14 20:15:53.068,36.173635,-75.757373,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
363,2024-06-14 20:15:53.082,36.173635,-75.757373,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
364,2024-06-14 20:15:53.100,36.173635,-75.757373,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
365,2024-06-14 20:15:53.115,36.173635,-75.757373,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
366,2024-06-14 20:15:53.134,36.173635,-75.757373,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
367,2024-06-14 20:15:53.148,36.173637,-75.757377,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
368,2024-06-14 20:15:53.167,36.173637,-75.757377,6.500,24.257,100,1/400.0,1.7,0,,24.00,5531
369,2024-06-14 20:15:53.182,36.173637,-75.757377,6.500,24.257,100,1/400.0,1.7,0,,24.00,5530
370,2024-06-14 20:15:53.200,36.173637,-75.757377,6.500,24.257,100,1/400.0,1.7,0,,24.00,5530
371,2024-06-14 20:15:53.215,36.173637,-75.757377,6.500,24.257,100,1/400.0,1.7,0,,24.00,5530
372,2024-06-14 20:15:53.232,36.173637,-75.757377,6.500,24.257,100,1/400.0,1.7,0,,24.00,5530
373,2024-06-14 20:15:53.248,36.173639,-75.757382,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
374,2024-06-14 20:15:53.267,36.173639,-75.757382,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
375,2024-06-14 20:15:53.282,36.173639,-75.757382,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
376,2024-06-14 20:15:53.300,36.173639,-75.757382,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
377,2024-06-14 20:15:53.315,36.173639,-75.757382,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
378,2024-06-14 20:15:53.333,36.173639,-75.757382,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
379,2024-06-14 20:15:53.349,36.173642,-75.757386,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
380,2024-06-14 20:15:53.367,36.173642,-75.757386,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
381,2024-06-14 20:15:53.382,36.173642,-75.757386,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
382,2024-06-14 20:15:53.400,36.173642,-75.757386,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
383,2024-06-14 20:15:53.415,36.173642,-75.757386,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
384,2024-06-14 20:15:53.432,36.173642,-75.757386,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
385,2024-06-14 20:15:53.449,36.173644,-75.757392,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
386,2024-06-14 20:15:53.468,36.173644,-75.757392,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
387,2024-06-14 20:15:53.482,36.173644,-75.757392,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
388,2024-06-14 20:15:53.500,36.173644,-75.757392,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
389,2024-06-14 20:15:53.515,36.173644,-75.757392,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
390,2024-06-14 20:15:53.534,36.173646,-75.757396,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
391,2024-06-14 20:15:53.549,36.173646,-75.757396,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
392,2024-06-14 20:15:53.568,36.173646,-75.757396,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
393,2024-06-14 20:15:53.582,36.173646,-75.757396,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
394,2024-06-14 20:15:53.600,36.173646,-75.757396,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
395,2024-06-14 20:15:53.616,36.173646,-75.757396,6.400,24.157,100,1/400.0,1.7,0,,24.00,5529
396,2024-06-14 20:15:53.634,36.173648,-75.757401,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
397,2024-06-14 20:15:53.649,36.173648,-75.757401,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
398,2024-06-14 20:15:53.668,36.173648,-75.757401,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
399,2024-06-14 20:15:53.682,36.173648,-75.757401,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
400,2024-06-14 20:15:53.701,36.173648,-75.757401,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
401,2024-06-14 20:15:53.716,36.173648,-75.757401,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
402,2024-06-14 20:15:53.734,36.173650,-75.757405,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
403,2024-06-14 20:15:53.749,36.173650,-75.757405,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
404,2024-06-14 20:15:53.768,36.173650,-75.757405,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
405,2024-06-14 20:15:53.782,36.173650,-75.757405,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
406,2024-06-14 20:15:53.799,36.173650,-75.757405,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
407,2024-06-14 20:15:53.816,36.173650,-75.757405,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
408,2024-06-14 20:15:53.832,36.173653,-75.757410,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
409,2024-06-14 20:15:53.849,36.173653,-75.757410,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
410,2024-06-14 20:15:53.868,36.173653,-75.757410,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
411,2024-06-14 20:15:53.882,36.173653,-75.757410,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
412,2024-06-14 20:15:53.899,36.173653,-75.757410,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
413,2024-06-14 20:15:53.916,36.173653,-75.757410,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
414,2024-06-14 20:15:53.935,36.173653,-75.757410,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
415,2024-06-14 20:15:53.949,36.173655,-75.757414,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
416,2024-06-14 20:15:53.968,36.173655,-75.757414,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
417,2024-06-14 20:15:53.983,36.173655,-75.757414,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
418,2024-06-14 20:15:54.002,36.173655,-75.757414,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
419,2024-06-14 20:15:54.016,36.173655,-75.757414,6.300,24.057,100,1/400.0,1.7,0,,24.00,5529
420,2024-06-14 20:15:54.034,36.173656,-75.757418,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
421,2024-06-14 20:15:54.049,36.173656,-75.757418,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
422,2024-06-14 20:15:54.066,36.173656,-75.757418,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
423,2024-06-14 20:15:54.083,36.173656,-75.757418,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
424,2024-06-14 20:15:54.102,36.173656,-75.757418,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
425,2024-06-14 20:15:54.116,36.173656,-75.757418,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
426,2024-06-14 20:15:54.134,36.173658,-75.757421,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
427,2024-06-14 20:15:54.149,36.173658,-75.757421,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
428,2024-06-14 20:15:54.166,36.173658,-75.757421,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
429,2024-06-14 20:15:54.183,36.173658,-75.757421,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
430,2024-06-14 20:15:54.201,36.173658,-75.757421,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
431,2024-06-14 20:15:54.216,36.173658,-75.757421,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
432,2024-06-14 20:15:54.235,36.173660,-75.757425,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
433,2024-06-14 20:15:54.250,36.173660,-75.757425,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
434,2024-06-14 20:15:54.268,36.173660,-75.757425,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
435,2024-06-14 20:15:54.283,36.173660,-75.757425,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
436,2024-06-14 20:15:54.301,36.173660,-75.757425,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
437,2024-06-14 20:15:54.316,36.173660,-75.757425,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
438,2024-06-14 20:15:54.334,36.173662,-75.757429,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
439,2024-06-14 20:15:54.350,36.173662,-75.757429,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
440,2024-06-14 20:15:54.369,36.173662,-75.757429,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
441,2024-06-14 20:15:54.383,36.173662,-75.757429,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
442,2024-06-14 20:15:54.402,36.173662,-75.757429,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
443,2024-06-14 20:15:54.416,36.173662,-75.757429,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
444,2024-06-14 20:15:54.435,36.173662,-75.757429,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
445,2024-06-14 20:15:54.450,36.173664,-75.757433,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
446,2024-06-14 20:15:54.468,36.173664,-75.757433,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
447,2024-06-14 20:15:54.483,36.173664,-75.757433,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
448,2024-06-14 20:15:54.502,36.173664,-75.757433,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
449,2024-06-14 20:15:54.516,36.173664,-75.757433,6.200,23.957,100,1/400.0,1.7,0,,24.00,5529
450,2024-06-14 20:15:54.535,36.173666,-75.757437,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
451,2024-06-14 20:15:54.550,36.173666,-75.757437,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
452,2024-06-14 20:15:54.569,36.173666,-75.757437,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
453,2024-06-14 20:15:54.583,36.173666,-75.757437,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
454,2024-06-14 20:15:54.602,36.173666,-75.757437,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
455,2024-06-14 20:15:54.617,36.173666,-75.757437,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
456,2024-06-14 20:15:54.636,36.173667,-75.757441,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
457,2024-06-14 20:15:54.650,36.173667,-75.757441,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
458,2024-06-14 20:15:54.668,36.173667,-75.757441,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
459,2024-06-14 20:15:54.683,36.173667,-75.757441,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
460,2024-06-14 20:15:54.702,36.173667,-75.757441,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
461,2024-06-14 20:15:54.717,36.173667,-75.757441,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
462,2024-06-14 20:15:54.737,36.173669,-75.757445,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
463,2024-06-14 20:15:54.750,36.173669,-75.757445,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
464,2024-06-14 20:15:54.768,36.173669,-75.757445,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
465,2024-06-14 20:15:54.783,36.173669,-75.757445,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
466,2024-06-14 20:15:54.803,36.173669,-75.757445,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
467,2024-06-14 20:15:54.817,36.173669,-75.757445,6.100,23.857,100,1/400.0,1.7,0,,24.00,5529
468,2024-06-14 20:15:54.836,36.173670,-75.757447,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
469,2024-06-14 20:15:54.850,36.173670,-75.757447,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
470,2024-06-14 20:15:54.868,36.173670,-75.757447,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
471,2024-06-14 20:15:54.884,36.173670,-75.757447,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
472,2024-06-14 20:15:54.900,36.173670,-75.757447,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
473,2024-06-14 20:15:54.917,36.173670,-75.757447,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
474,2024-06-14 20:15:54.937,36.173670,-75.757447,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
475,2024-06-14 20:15:54.950,36.173672,-75.757451,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
476,2024-06-14 20:15:54.969,36.173672,-75.757451,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
477,2024-06-14 20:15:54.984,36.173672,-75.757451,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
478,2024-06-14 20:15:55.002,36.173672,-75.757451,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
479,2024-06-14 20:15:55.017,36.173672,-75.757451,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
480,2024-06-14 20:15:55.034,36.173675,-75.757456,6.000,23.757,100,1/400.0,1.7,0,,24.00,5529
